atm_id,transaction_date,transaction_time,amount,transaction_type,day_of_week
ATM095,2023-12-15,19:16:12,2692775,RETIRO,5
ATM087,2024-02-09,01:15:53,2722052,DEPÓSITO,5
ATM069,2023-10-29,11:25:24,636685,DEPÓSITO,7
ATM071,2024-03-01,07:44:21,3815465,DEPÓSITO,5
ATM006,2024-02-26,01:19:31,4177772,DEPÓSITO,1
ATM014,2023-12-25,03:07:59,3690328,DEPÓSITO,1
ATM034,2023-12-09,23:28:24,144685,DEPÓSITO,6
ATM078,2024-02-09,02:21:15,571344,RETIRO,5
ATM100,2024-01-14,19:40:19,4273975,DEPÓSITO,7
ATM054,2023-09-26,05:48:15,1275627,RETIRO,2
ATM088,2023-12-15,15:09:20,2177265,RETIRO,5
ATM048,2024-02-01,18:40:05,195654,DEPÓSITO,4
ATM052,2023-11-12,20:33:24,2678184,RETIRO,7
ATM015,2024-01-23,19:55:20,2253381,DEPÓSITO,2
ATM033,2023-09-25,08:09:36,4874137,DEPÓSITO,1
ATM042,2023-09-27,12:56:10,788700,DEPÓSITO,3
ATM035,2024-01-08,04:51:16,1954004,DEPÓSITO,1
ATM083,2023-12-29,12:24:25,2136023,DEPÓSITO,5
ATM002,2023-12-16,16:02:20,795424,RETIRO,6
ATM067,2024-01-19,05:02:27,1349554,DEPÓSITO,5
ATM001,2024-01-08,00:26:23,3922915,DEPÓSITO,1
ATM010,2023-11-15,22:24:27,1403275,RETIRO,3
ATM072,2023-09-30,18:09:30,2676983,RETIRO,6
ATM099,2023-09-02,13:13:42,1389724,DEPÓSITO,6
ATM079,2023-09-12,14:05:55,960807,DEPÓSITO,2
ATM006,2023-09-18,04:45:29,2892672,RETIRO,1
ATM040,2024-01-27,00:56:55,314249,RETIRO,6
ATM067,2023-11-16,16:49:47,1620676,RETIRO,4
ATM001,2024-01-01,11:13:41,1286744,RETIRO,1
ATM054,2023-11-25,12:27:05,705985,DEPÓSITO,6
ATM046,2023-10-24,02:03:53,1302024,RETIRO,2
ATM055,2024-02-15,12:51:36,4070196,DEPÓSITO,4
ATM002,2023-12-18,16:43:33,894231,RETIRO,1
ATM034,2023-11-02,11:58:53,4866509,DEPÓSITO,4
ATM012,2024-02-10,09:01:18,2009094,RETIRO,6
ATM011,2024-01-22,14:35:32,682948,RETIRO,1
ATM019,2023-11-01,06:27:51,1094617,DEPÓSITO,3
ATM079,2024-01-12,18:32:26,408170,RETIRO,5
ATM035,2023-12-25,07:44:47,1072460,RETIRO,1
ATM016,2024-01-21,13:13:43,1478333,DEPÓSITO,7
ATM072,2024-01-09,07:39:14,656714,DEPÓSITO,2
ATM092,2024-02-05,15:16:33,4096828,DEPÓSITO,1
ATM019,2024-01-20,06:00:53,4084512,DEPÓSITO,6
ATM048,2024-02-18,01:07:59,600269,DEPÓSITO,7
ATM062,2023-10-31,23:50:37,2089961,RETIRO,2
ATM083,2024-01-11,07:09:35,659779,DEPÓSITO,4
ATM038,2024-02-14,07:06:04,773864,DEPÓSITO,3
ATM015,2024-02-17,17:16:39,896056,DEPÓSITO,6
ATM046,2023-09-19,19:24:26,155846,RETIRO,2
ATM002,2023-12-20,19:40:27,516131,DEPÓSITO,3
ATM003,2024-01-16,23:32:16,2820225,RETIRO,2
ATM048,2023-12-02,13:43:25,3224087,DEPÓSITO,6
ATM019,2023-09-11,16:16:03,4282603,DEPÓSITO,1
ATM006,2023-11-01,04:34:19,230619,DEPÓSITO,3
ATM079,2024-02-18,05:00:42,226690,RETIRO,7
ATM001,2023-10-31,00:14:24,1593175,RETIRO,2
ATM013,2024-02-20,14:18:40,2555010,RETIRO,2
ATM080,2024-02-19,17:21:24,859456,RETIRO,1
ATM008,2024-01-30,16:14:49,2312760,DEPÓSITO,2
ATM096,2023-11-26,17:08:52,949832,DEPÓSITO,7
ATM043,2023-09-04,12:56:15,370715,RETIRO,1
ATM046,2023-11-04,13:03:52,1953096,RETIRO,6
ATM042,2024-02-10,04:51:54,1557698,RETIRO,6
ATM068,2023-09-08,10:45:50,951303,DEPÓSITO,5
ATM047,2023-10-11,09:10:07,1680043,RETIRO,3
ATM092,2023-09-28,06:49:24,872515,DEPÓSITO,4
ATM094,2023-09-20,22:54:19,1843377,DEPÓSITO,3
ATM077,2023-10-22,04:46:43,2757510,RETIRO,7
ATM045,2023-12-09,21:39:18,440803,RETIRO,6
ATM063,2024-01-20,18:57:36,2836606,DEPÓSITO,6
ATM043,2023-11-28,13:18:44,754997,RETIRO,2
ATM094,2023-09-13,07:59:17,826412,RETIRO,3
ATM093,2023-12-22,09:35:55,2565605,RETIRO,5
ATM036,2023-09-19,03:15:17,1292510,DEPÓSITO,2
ATM061,2023-12-17,10:47:44,1876673,DEPÓSITO,7
ATM004,2023-11-22,08:26:55,2042666,RETIRO,3
ATM065,2023-12-19,11:48:04,1105503,RETIRO,2
ATM022,2023-10-19,14:07:47,1529810,RETIRO,4
ATM018,2024-01-30,22:21:39,4416102,DEPÓSITO,2
ATM067,2024-02-19,21:33:04,926113,RETIRO,1
ATM036,2023-09-27,08:48:17,423953,RETIRO,3
ATM019,2023-11-18,02:31:34,693075,RETIRO,6
ATM029,2023-10-14,05:32:13,4368375,DEPÓSITO,6
ATM037,2024-01-11,11:09:16,3379443,DEPÓSITO,4
ATM024,2024-02-05,23:35:42,378650,RETIRO,1
ATM013,2023-11-09,04:52:29,1156710,DEPÓSITO,4
ATM043,2024-01-01,10:59:12,1175569,RETIRO,1
ATM095,2023-11-16,18:27:58,654516,RETIRO,4
ATM082,2023-11-10,08:49:36,104277,DEPÓSITO,5
ATM040,2023-12-01,12:23:51,238247,RETIRO,5
ATM055,2023-10-11,02:56:15,374365,RETIRO,3
ATM061,2024-01-06,08:06:16,392619,RETIRO,6
ATM069,2024-01-10,11:04:22,2249589,DEPÓSITO,3
ATM097,2023-09-22,05:32:24,2772753,RETIRO,5
ATM014,2024-01-02,21:01:25,3301395,DEPÓSITO,2
ATM034,2023-09-24,03:59:56,424614,RETIRO,7
ATM015,2024-01-30,07:12:36,1037677,DEPÓSITO,2
ATM058,2024-01-05,22:32:44,2942350,RETIRO,5
ATM056,2023-11-24,12:31:05,1675517,DEPÓSITO,5
ATM010,2024-02-13,09:38:30,4475139,DEPÓSITO,2
ATM003,2023-12-02,16:36:07,2212856,DEPÓSITO,6
ATM003,2023-10-01,02:14:52,4360399,DEPÓSITO,7
ATM038,2023-09-07,23:23:55,735190,RETIRO,4
ATM062,2023-11-08,12:28:49,2969178,RETIRO,3
ATM064,2024-02-17,12:11:06,4282436,DEPÓSITO,6
ATM098,2024-02-07,11:41:14,2919278,RETIRO,3
ATM014,2023-11-28,19:23:39,1742123,DEPÓSITO,2
ATM044,2024-02-23,15:21:47,3155368,DEPÓSITO,5
ATM017,2023-12-12,12:45:43,981381,DEPÓSITO,2
ATM014,2024-01-30,11:23:34,1505818,DEPÓSITO,2
ATM034,2023-10-25,20:05:42,1009494,DEPÓSITO,3
ATM027,2023-11-27,07:09:49,4787553,DEPÓSITO,1
ATM095,2023-09-18,06:32:50,277384,RETIRO,1
ATM022,2024-01-01,19:31:30,3575487,DEPÓSITO,1
ATM063,2023-12-31,16:53:39,2335217,RETIRO,7
ATM025,2023-09-13,16:39:31,3529389,DEPÓSITO,3
ATM031,2023-12-27,09:05:44,4263384,DEPÓSITO,3
ATM014,2023-09-26,14:13:40,1805409,DEPÓSITO,2
ATM078,2023-12-28,17:24:36,1678824,RETIRO,4
ATM018,2023-10-04,20:21:47,2265414,DEPÓSITO,3
ATM004,2024-01-20,17:39:41,3228970,DEPÓSITO,6
ATM042,2023-12-21,14:21:55,2803014,RETIRO,4
ATM012,2023-09-23,02:46:41,365394,RETIRO,6
ATM046,2023-11-14,20:45:38,3314699,DEPÓSITO,2
ATM087,2023-12-23,21:15:51,2206317,RETIRO,6
ATM094,2023-09-17,20:32:18,2738086,RETIRO,7
ATM077,2023-09-18,22:21:32,2465640,RETIRO,1
ATM057,2023-11-22,01:22:22,2990839,DEPÓSITO,3
ATM063,2024-01-20,14:13:03,722623,RETIRO,6
ATM025,2024-02-27,19:37:17,4653538,DEPÓSITO,2
ATM034,2024-01-20,18:29:34,2843809,RETIRO,6
ATM014,2023-09-02,17:31:49,1100185,DEPÓSITO,6
ATM100,2023-11-18,11:32:45,2535294,DEPÓSITO,6
ATM094,2023-11-10,07:24:53,1006178,RETIRO,5
ATM074,2024-02-24,06:21:36,3403627,DEPÓSITO,6
ATM079,2023-12-13,16:29:31,1221002,RETIRO,3
ATM026,2024-02-09,14:53:20,1403106,DEPÓSITO,5
ATM059,2023-09-05,02:26:44,1479292,DEPÓSITO,2
ATM044,2024-02-27,21:38:13,1683422,DEPÓSITO,2
ATM063,2023-12-16,23:21:38,4216349,DEPÓSITO,6
ATM066,2024-01-09,00:46:09,3354417,DEPÓSITO,2
ATM064,2023-10-22,04:15:07,1257856,DEPÓSITO,7
ATM096,2023-12-19,11:49:03,2982856,DEPÓSITO,2
ATM058,2024-02-17,19:49:50,2521776,RETIRO,6
ATM092,2024-01-07,11:43:48,828403,DEPÓSITO,7
ATM017,2023-10-25,09:50:08,534785,RETIRO,3
ATM071,2023-11-12,15:21:26,1740619,RETIRO,7
ATM085,2023-12-20,11:45:04,3056855,DEPÓSITO,3
ATM098,2024-02-22,03:58:40,1782351,DEPÓSITO,4
ATM084,2023-11-18,13:32:28,4235170,DEPÓSITO,6
ATM043,2023-12-03,02:15:29,2766653,RETIRO,7
ATM098,2024-01-05,01:35:23,1187499,RETIRO,5
ATM022,2024-01-01,11:37:37,518417,RETIRO,1
ATM096,2024-01-06,21:02:20,2773122,RETIRO,6
ATM025,2024-01-24,18:29:11,4124811,DEPÓSITO,3
ATM045,2024-01-25,08:50:24,3128768,DEPÓSITO,4
ATM052,2024-01-01,10:55:56,2289894,RETIRO,1
ATM097,2023-09-22,11:09:34,2251126,RETIRO,5
ATM043,2024-02-11,21:31:52,4120301,DEPÓSITO,7
ATM087,2024-02-22,18:54:52,4530674,DEPÓSITO,4
ATM049,2023-09-24,18:07:45,1637817,DEPÓSITO,7
ATM021,2024-02-01,02:43:02,2365721,DEPÓSITO,4
ATM001,2023-11-18,19:32:46,1467691,RETIRO,6
ATM009,2024-02-03,15:46:32,1030998,RETIRO,6
ATM014,2023-10-13,19:00:21,464044,DEPÓSITO,5
ATM057,2023-12-01,12:30:18,2200530,RETIRO,5
ATM041,2024-01-04,05:03:23,2692312,RETIRO,4
ATM001,2023-11-20,14:02:11,4019172,DEPÓSITO,1
ATM032,2023-09-28,19:52:10,820236,RETIRO,4
ATM053,2023-11-12,22:28:24,4531681,DEPÓSITO,7
ATM098,2023-11-03,05:26:06,2377283,RETIRO,5
ATM014,2023-11-04,03:51:50,642261,DEPÓSITO,6
ATM067,2023-10-31,03:44:51,2972089,RETIRO,2
ATM056,2023-09-27,00:19:49,2992887,DEPÓSITO,3
ATM045,2023-12-07,14:50:03,296049,RETIRO,4
ATM070,2023-09-20,04:40:38,3614546,DEPÓSITO,3
ATM072,2023-11-23,21:45:39,4369833,DEPÓSITO,4
ATM065,2024-02-21,13:54:14,3758745,DEPÓSITO,3
ATM047,2023-12-28,00:02:41,427822,RETIRO,4
ATM030,2023-10-05,06:15:29,356927,DEPÓSITO,4
ATM018,2024-02-12,14:21:35,1417984,RETIRO,1
ATM051,2023-09-14,21:50:32,2632983,RETIRO,4
ATM020,2023-11-17,08:11:41,453944,RETIRO,5
ATM057,2024-01-09,04:13:47,505111,RETIRO,2
ATM061,2023-10-25,08:19:31,2793692,RETIRO,3
ATM035,2024-02-18,20:02:05,3788677,DEPÓSITO,7
ATM091,2023-09-27,06:17:31,4964852,DEPÓSITO,3
ATM008,2024-02-01,19:44:19,1663215,RETIRO,4
ATM009,2023-10-11,13:36:19,1471045,DEPÓSITO,3
ATM012,2024-01-02,13:25:05,2008454,RETIRO,2
ATM063,2023-11-06,08:34:28,2685176,RETIRO,1
ATM084,2023-11-11,15:14:58,1912695,DEPÓSITO,6
ATM074,2024-02-25,01:01:46,1926327,DEPÓSITO,7
ATM086,2024-01-26,13:04:01,2746925,DEPÓSITO,5
ATM004,2024-01-14,15:43:22,1201179,RETIRO,7
ATM058,2024-02-08,04:19:50,1021293,RETIRO,4
ATM037,2023-12-06,02:43:47,2623686,RETIRO,3
ATM006,2023-10-18,17:33:34,1293289,DEPÓSITO,3
ATM002,2023-10-08,08:26:32,1249177,RETIRO,7
ATM015,2023-09-16,18:16:34,307637,RETIRO,6
ATM066,2024-02-18,17:01:09,1198372,RETIRO,7
ATM079,2023-12-16,01:20:58,2378755,RETIRO,6
ATM048,2024-02-07,20:03:24,2261449,DEPÓSITO,3
ATM003,2023-11-14,17:04:38,1746500,RETIRO,2
ATM055,2023-11-22,22:55:30,82231,RETIRO,3
ATM091,2024-01-05,06:02:47,3293640,DEPÓSITO,5
ATM094,2024-02-18,18:19:08,267037,RETIRO,7
ATM089,2023-11-28,14:05:56,1321230,RETIRO,2
ATM087,2024-02-05,22:49:37,4821679,DEPÓSITO,1
ATM032,2023-12-24,08:44:51,2224619,DEPÓSITO,7
ATM042,2024-01-25,10:42:35,552824,DEPÓSITO,4
ATM081,2023-10-25,09:55:17,2950665,DEPÓSITO,3
ATM054,2024-02-12,01:50:03,1088356,DEPÓSITO,1
ATM075,2023-11-02,23:08:28,1833095,DEPÓSITO,4
ATM094,2023-10-19,08:48:12,642501,RETIRO,4
ATM076,2023-11-12,11:23:47,542901,RETIRO,7
ATM011,2024-01-14,06:27:49,1952387,RETIRO,7
ATM079,2024-01-28,05:40:18,1188424,DEPÓSITO,7
ATM041,2024-01-18,11:39:12,1256976,RETIRO,4
ATM090,2024-01-16,09:47:24,1357486,DEPÓSITO,2
ATM009,2024-02-22,17:36:46,2869121,RETIRO,4
ATM052,2023-09-27,18:51:36,4861622,DEPÓSITO,3
ATM009,2023-10-16,23:22:44,2598549,RETIRO,1
ATM049,2024-01-21,15:44:49,1367776,DEPÓSITO,7
ATM099,2023-09-12,16:36:36,1816587,RETIRO,2
ATM055,2023-11-30,06:59:06,559355,DEPÓSITO,4
ATM090,2024-01-30,09:03:18,485857,RETIRO,2
ATM073,2023-11-02,10:24:52,729183,RETIRO,4
ATM028,2023-12-10,18:54:30,2462807,RETIRO,7
ATM084,2023-12-25,01:35:48,1237001,DEPÓSITO,1
ATM094,2024-02-07,17:47:34,2173834,DEPÓSITO,3
ATM029,2023-10-31,18:37:28,619293,DEPÓSITO,2
ATM049,2024-02-29,12:37:58,4092942,DEPÓSITO,4
ATM061,2023-10-13,23:08:11,2599947,RETIRO,5
ATM083,2023-11-01,06:18:15,2834154,RETIRO,3
ATM096,2024-01-05,03:14:30,805552,RETIRO,5
ATM068,2023-09-21,07:37:38,2198838,RETIRO,4
ATM052,2024-02-24,00:59:35,3865606,DEPÓSITO,6
ATM078,2024-01-06,19:31:42,1541803,RETIRO,6
ATM084,2024-01-23,14:39:40,1123771,DEPÓSITO,2
ATM059,2024-01-21,11:40:16,3264804,DEPÓSITO,7
ATM060,2023-10-06,15:24:47,334036,RETIRO,5
ATM087,2023-09-06,00:33:01,2604631,RETIRO,3
ATM011,2023-09-11,06:29:32,2582019,RETIRO,1
ATM036,2023-10-16,04:35:14,4745623,DEPÓSITO,1
ATM063,2023-12-15,05:15:19,2571476,RETIRO,5
ATM024,2023-12-26,14:24:42,2690130,RETIRO,2
ATM022,2023-12-22,16:06:24,3157255,DEPÓSITO,5
ATM086,2023-10-06,07:52:35,2450709,RETIRO,5
ATM032,2023-10-30,02:02:48,1247754,RETIRO,1
ATM067,2023-10-21,06:00:12,1685322,RETIRO,6
ATM064,2024-01-01,19:01:56,2727788,DEPÓSITO,1
ATM096,2023-09-21,07:37:36,2717335,DEPÓSITO,4
ATM096,2024-01-10,12:01:33,4558752,DEPÓSITO,3
ATM022,2023-12-17,00:06:19,970616,DEPÓSITO,7
ATM048,2024-01-21,08:00:44,2828172,RETIRO,7
ATM057,2023-10-31,11:53:13,4564814,DEPÓSITO,2
ATM025,2023-12-11,16:14:09,4747435,DEPÓSITO,1
ATM082,2023-09-01,20:52:37,2750548,RETIRO,5
ATM039,2024-01-09,16:18:19,4489032,DEPÓSITO,2
ATM054,2023-10-26,02:56:39,249554,DEPÓSITO,4
ATM004,2024-01-19,19:22:01,1348213,RETIRO,5
ATM072,2023-09-01,22:10:26,446034,RETIRO,5
ATM002,2023-11-27,03:59:47,248011,RETIRO,1
ATM100,2024-02-12,06:44:34,1877476,RETIRO,1
ATM062,2023-10-14,14:14:24,4949875,DEPÓSITO,6
ATM094,2023-12-04,16:07:17,2412300,RETIRO,1
ATM085,2024-02-13,12:22:53,2698173,RETIRO,2
ATM050,2023-10-02,18:00:21,3058280,DEPÓSITO,1
ATM044,2023-11-20,12:40:04,1125304,RETIRO,1
ATM038,2023-11-30,12:45:01,3883668,DEPÓSITO,4
ATM011,2023-12-12,15:20:42,4610944,DEPÓSITO,2
ATM082,2023-12-08,14:55:00,4225138,DEPÓSITO,5
ATM081,2023-10-12,11:18:25,2136305,RETIRO,4
ATM064,2023-10-11,02:41:43,511112,DEPÓSITO,3
ATM025,2023-12-20,14:38:41,1027654,RETIRO,3
ATM085,2024-02-23,11:14:51,2334458,DEPÓSITO,5
ATM070,2023-11-18,10:19:44,1090195,RETIRO,6
ATM018,2024-02-14,08:15:42,829740,RETIRO,3
ATM008,2023-12-13,21:50:03,2502150,RETIRO,3
ATM093,2023-10-06,21:59:28,4303637,DEPÓSITO,5
ATM083,2023-12-27,05:57:49,2689460,DEPÓSITO,3
ATM051,2023-11-10,10:29:50,502420,RETIRO,5
ATM012,2023-10-04,05:29:19,4229844,DEPÓSITO,3
ATM045,2024-01-31,19:32:45,1793449,DEPÓSITO,3
ATM093,2023-10-28,12:54:50,2100434,DEPÓSITO,6
ATM010,2023-11-28,21:26:53,1854763,DEPÓSITO,2
ATM002,2024-01-18,20:18:49,2574432,DEPÓSITO,4
ATM065,2023-12-14,17:19:27,4644101,DEPÓSITO,4
ATM017,2023-09-13,18:01:31,697194,DEPÓSITO,3
ATM089,2023-11-19,19:40:02,479830,RETIRO,7
ATM097,2023-12-09,18:31:19,1244130,RETIRO,6
ATM028,2024-02-09,17:21:54,1954931,DEPÓSITO,5
ATM015,2023-12-28,11:37:15,4588258,DEPÓSITO,4
ATM062,2023-09-15,06:09:43,2101370,DEPÓSITO,5
ATM004,2024-02-13,08:09:40,357047,RETIRO,2
ATM020,2023-12-15,15:48:44,1589899,RETIRO,5
ATM088,2023-10-29,13:31:38,547657,RETIRO,7
ATM074,2024-01-02,06:31:13,423332,DEPÓSITO,2
ATM061,2023-12-14,02:49:57,2219623,RETIRO,4
ATM063,2023-11-27,12:04:51,475524,RETIRO,1
ATM087,2023-09-07,04:28:00,1103845,RETIRO,4
ATM028,2023-12-14,08:33:30,4284174,DEPÓSITO,4
ATM095,2024-02-28,04:40:37,313857,DEPÓSITO,3
ATM097,2024-03-01,21:50:10,2331375,RETIRO,5
ATM031,2023-11-24,22:07:03,1185415,DEPÓSITO,5
ATM035,2023-10-19,11:40:42,1091503,RETIRO,4
ATM062,2024-02-07,17:52:23,647996,RETIRO,3
ATM045,2023-09-15,04:36:19,3904550,DEPÓSITO,5
ATM092,2023-12-17,06:31:25,1502623,RETIRO,7
ATM059,2023-09-03,23:42:23,2521417,RETIRO,7
ATM011,2024-02-04,09:08:04,1527938,DEPÓSITO,7
ATM054,2024-01-16,13:53:06,1326782,RETIRO,2
ATM019,2023-12-29,18:04:17,888324,RETIRO,5
ATM036,2024-01-10,01:17:19,699850,RETIRO,3
ATM024,2024-02-24,20:37:41,1212617,RETIRO,6
ATM088,2023-09-01,15:09:39,2834967,RETIRO,5
ATM091,2023-10-07,13:35:57,3600717,DEPÓSITO,6
ATM020,2024-01-25,08:06:42,3020981,DEPÓSITO,4
ATM007,2023-11-12,00:54:34,1676241,DEPÓSITO,7
ATM068,2023-11-04,13:33:02,3874307,DEPÓSITO,6
ATM077,2023-09-22,20:04:27,2218895,RETIRO,5
ATM078,2024-02-01,08:34:38,54777,RETIRO,4
ATM094,2024-02-25,17:38:23,2541659,RETIRO,7
ATM055,2024-01-05,06:23:16,2306708,RETIRO,5
ATM038,2024-02-24,03:37:14,3375360,DEPÓSITO,6
ATM067,2024-03-01,14:52:11,987488,RETIRO,5
ATM005,2023-12-21,23:32:21,3689599,DEPÓSITO,4
ATM069,2024-02-19,01:01:19,1016054,RETIRO,1
ATM010,2023-11-01,12:09:41,1018802,RETIRO,3
ATM069,2023-12-03,17:58:47,3251900,DEPÓSITO,7
ATM072,2024-01-03,07:58:44,3760428,DEPÓSITO,3
ATM049,2024-01-17,22:41:57,1672377,DEPÓSITO,3
ATM063,2024-02-29,11:28:29,1859586,DEPÓSITO,4
ATM080,2024-01-01,22:49:26,389149,RETIRO,1
ATM026,2023-10-07,07:24:58,4917322,DEPÓSITO,6
ATM073,2024-01-02,02:26:36,4059230,DEPÓSITO,2
ATM059,2023-12-23,02:37:02,775587,DEPÓSITO,6
ATM057,2024-01-26,03:13:05,3697038,DEPÓSITO,5
ATM058,2024-01-17,07:33:47,809504,RETIRO,3
ATM084,2023-09-08,15:05:58,4771934,DEPÓSITO,5
ATM068,2023-11-26,10:15:29,1925113,RETIRO,7
ATM063,2023-11-15,11:01:40,1517612,RETIRO,3
ATM054,2024-01-04,20:40:18,2841031,RETIRO,4
ATM029,2023-11-19,10:17:32,326517,RETIRO,7
ATM044,2024-02-26,20:44:24,2776523,RETIRO,1
ATM045,2024-02-07,04:51:42,1098643,DEPÓSITO,3
ATM003,2023-09-30,13:59:57,1217238,RETIRO,6
ATM068,2024-01-01,11:54:25,4277603,DEPÓSITO,1
ATM039,2024-01-05,00:38:34,805339,DEPÓSITO,5
ATM025,2024-01-12,13:57:14,2152132,DEPÓSITO,5
ATM083,2023-10-12,05:06:58,2302649,RETIRO,4
ATM011,2023-11-05,07:20:11,2688624,RETIRO,7
ATM061,2024-01-25,00:17:22,143267,DEPÓSITO,4
ATM064,2024-01-09,10:49:08,3567821,DEPÓSITO,2
ATM026,2024-02-21,12:31:59,3251949,DEPÓSITO,3
ATM040,2023-11-07,06:25:06,338411,DEPÓSITO,2
ATM100,2023-12-19,23:10:10,914063,DEPÓSITO,2
ATM086,2024-02-04,17:21:04,4139290,DEPÓSITO,7
ATM090,2023-10-16,03:33:07,4714820,DEPÓSITO,1
ATM076,2023-12-21,20:36:36,430597,RETIRO,4
ATM092,2023-10-27,18:00:46,428478,RETIRO,5
ATM018,2023-09-20,21:26:58,534848,DEPÓSITO,3
ATM080,2024-02-20,20:56:35,2259027,DEPÓSITO,2
ATM063,2023-12-04,10:40:36,539626,RETIRO,1
ATM080,2023-10-06,19:47:26,2856157,RETIRO,5
ATM089,2023-11-22,08:06:39,189556,DEPÓSITO,3
ATM069,2023-12-17,04:56:53,803372,RETIRO,7
ATM079,2023-12-06,12:16:20,208650,RETIRO,3
ATM023,2024-03-01,16:57:32,400082,RETIRO,5
ATM015,2024-01-08,17:55:23,2568960,DEPÓSITO,1
ATM048,2023-10-24,05:31:35,506420,RETIRO,2
ATM030,2023-09-09,19:40:56,1285574,DEPÓSITO,6
ATM015,2024-01-15,16:33:08,2718511,DEPÓSITO,1
ATM018,2023-11-01,11:48:21,2446449,RETIRO,3
ATM044,2024-02-10,09:54:58,2311074,RETIRO,6
ATM078,2024-01-29,11:16:25,2752911,DEPÓSITO,1
ATM032,2024-01-19,16:45:09,298288,RETIRO,5
ATM023,2023-11-18,07:04:53,692312,DEPÓSITO,6
ATM059,2023-12-11,22:00:49,688516,RETIRO,1
ATM060,2023-09-09,12:11:20,4811947,DEPÓSITO,6
ATM023,2023-12-25,15:49:07,282221,DEPÓSITO,1
ATM006,2024-01-25,19:55:42,576760,DEPÓSITO,4
ATM030,2024-02-10,14:18:27,1790564,RETIRO,6
ATM010,2023-10-24,16:52:54,985093,DEPÓSITO,2
ATM044,2023-10-15,13:07:00,3409173,DEPÓSITO,7
ATM021,2023-10-16,20:08:07,437122,RETIRO,1
ATM023,2024-02-29,02:13:02,159277,RETIRO,4
ATM014,2023-09-10,16:17:50,4360177,DEPÓSITO,7
ATM059,2023-12-12,20:08:25,1512259,RETIRO,2
ATM067,2024-01-03,03:46:51,2707467,RETIRO,3
ATM001,2023-11-21,01:59:48,2526742,DEPÓSITO,2
ATM076,2024-02-10,16:04:14,4806009,DEPÓSITO,6
ATM060,2023-10-03,01:20:28,2281790,DEPÓSITO,2
ATM086,2023-10-20,02:00:09,2064505,RETIRO,5
ATM002,2024-01-16,00:24:30,2403487,RETIRO,2
ATM037,2023-10-20,09:34:16,2514813,RETIRO,5
ATM064,2023-09-05,13:20:21,1872174,RETIRO,2
ATM002,2024-01-02,22:17:14,1276788,DEPÓSITO,2
ATM076,2023-10-03,04:48:39,1657410,DEPÓSITO,2
ATM078,2023-10-02,02:15:10,2903735,DEPÓSITO,1
ATM048,2023-09-09,11:08:29,1651906,DEPÓSITO,6
ATM015,2023-10-11,03:48:40,4571750,DEPÓSITO,3
ATM057,2024-02-08,22:20:38,1559968,DEPÓSITO,4
ATM066,2024-01-30,01:53:51,2304694,RETIRO,2
ATM050,2024-02-13,08:39:19,4509718,DEPÓSITO,2
ATM023,2024-02-25,04:35:29,4620562,DEPÓSITO,7
ATM024,2024-01-19,15:03:24,1763213,RETIRO,5
ATM050,2023-11-20,00:15:11,3828435,DEPÓSITO,1
ATM067,2023-11-18,08:31:57,720706,RETIRO,6
ATM009,2024-01-14,16:38:23,2096763,RETIRO,7
ATM011,2023-12-24,20:20:33,1697373,DEPÓSITO,7
ATM002,2024-01-17,15:23:59,2570317,DEPÓSITO,3
ATM025,2024-01-31,12:29:48,4167363,DEPÓSITO,3
ATM045,2023-12-13,20:05:22,3617350,DEPÓSITO,3
ATM034,2023-11-02,22:32:08,971295,DEPÓSITO,4
ATM082,2023-10-01,05:22:45,871134,RETIRO,7
ATM014,2023-10-28,01:14:05,3623798,DEPÓSITO,6
ATM019,2023-09-16,22:34:21,521717,RETIRO,6
ATM095,2024-02-05,16:39:11,897317,RETIRO,1
ATM099,2024-01-01,06:54:25,1687688,DEPÓSITO,1
ATM094,2024-02-22,00:07:40,1973129,RETIRO,4
ATM097,2023-11-19,00:38:26,789540,DEPÓSITO,7
ATM027,2023-12-20,03:21:34,1675062,DEPÓSITO,3
ATM039,2023-11-19,13:02:43,2007150,DEPÓSITO,7
ATM062,2024-01-07,05:30:46,2655071,RETIRO,7
ATM058,2023-11-05,16:47:50,1532664,DEPÓSITO,7
ATM002,2023-09-04,02:16:03,1407504,DEPÓSITO,1
ATM020,2023-12-18,21:21:44,3278251,DEPÓSITO,1
ATM078,2023-12-13,23:32:43,3930740,DEPÓSITO,3
ATM010,2023-12-22,12:52:29,1143647,DEPÓSITO,5
ATM064,2023-10-10,11:54:26,1161567,DEPÓSITO,2
ATM024,2023-11-27,05:13:01,1400130,DEPÓSITO,1
ATM012,2023-11-01,19:04:27,628935,DEPÓSITO,3
ATM070,2023-11-18,00:53:16,1193101,RETIRO,6
ATM099,2024-02-21,00:35:28,1122013,RETIRO,3
ATM012,2023-12-07,09:15:15,2545661,RETIRO,4
ATM087,2024-01-06,23:49:30,2525026,RETIRO,6
ATM023,2024-02-11,09:30:32,2693640,DEPÓSITO,7
ATM026,2023-09-23,11:58:24,4023018,DEPÓSITO,6
ATM076,2023-09-30,14:03:51,3404320,DEPÓSITO,6
ATM054,2024-01-22,07:08:42,230486,RETIRO,1
ATM058,2024-01-11,05:22:56,531533,RETIRO,4
ATM002,2023-10-07,12:07:04,3106324,DEPÓSITO,6
ATM025,2023-09-08,07:32:20,1153819,RETIRO,5
ATM089,2024-02-10,00:43:52,4391971,DEPÓSITO,6
